id,cost_code,aircraft_code,year,scenario,rate_value,rate_unit,source_name,source_url,notes,date_added
960,DA6,C208,2024,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
980,DA6,B738,2025,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1000,DA6,B738,2025,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1020,DA6,B738,2025,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1040,DA6,A320,2025,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1060,DA6,A320,2025,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1080,DA6,A320,2025,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1100,DA6,B717,2025,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1120,DA6,B717,2025,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1140,DA6,B717,2025,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1160,DA6,DH8Q,2025,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1180,DA6,DH8Q,2025,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1200,DA6,DH8Q,2025,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
1220,DA6,ATR7,2025,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
